,name,floorSize,price,lat,lng
2243," 6196 Mazuela Dr Oakland, CA 94611 ","9,045 sqft","$375,000",37.834427,-122.21012
2244," 36839 Cabrillo Dr Fremont, CA 94536 ","1,074 sqft","$849,000",37.552708,-122.01995
2245," 4717 Maytime Ln Culver City, CA 90230 ","1,289 sqft","$750,000",34.004196,-118.39253
2246," 6231 Annan Way Los Angeles, CA 90042 ","1,354 sqft","$895,000",34.13017,-118.18491
2247," 262 Chalet Ave San Jose, CA 95127 ","1,700 sqft","$875,000",37.373543,-121.835396
2248," 524 N Avenue 54 Los Angeles, CA 90042 ","4,108 sqft","$1,298,000",34.112755,-118.19943
2249," 929 Dover Ave Modesto, CA 95358 ",660 sqft,"$135,000",37.60776,-120.98011
2250," 9627 Compton Ave Los Angeles, CA 90002 ","1,024 sqft","$450,000",33.948166,-118.2465
2251," 436-440 Scott St #436 San Francisco, CA 94117 ","1,019 sqft","$1,095,000",37.77389,-122.4355
2252," 1006 Chantilly Rd Los Angeles, CA 90077 ","10,000 sqft","$14,950,000",34.08957,-118.45467
2253," 740 Real Rd Bakersfield, CA 93309 ","1,104 sqft","$249,000",35.364693,-119.043144
2254," 11277 N Alicante Dr Fresno, CA 93730 ","2,900 sqft","$658,452",36.8979,-119.76289
2255," 122 E Paisley St Chula Vista, CA 91911 ","1,100 sqft","$509,000",32.611183,-117.04828
2256," 1620 N Soto St Los Angeles, CA 90033 ","2,449 sqft","$695,000",34.062557,-118.197464
2257," 5475 Quince St Riverside, CA 92506 ","1,631 sqft","$380,000",33.952,-117.371376
2258," 12613 Stemple Dr Bakersfield, CA 93312 ","1,894 sqft","$330,000",35.36249,-119.14289
2259," 1029 W Oak St Stockton, CA 95203 ",999 sqft,"$213,706",37.95636,-121.30654
2260," 3061 Knoxville Ave Long Beach, CA 90808 ","1,447 sqft","$830,000",33.812336,-118.10456
2261," 2208 E 103rd St Los Angeles, CA 90002 ","1,655 sqft","$425,000",33.94286,-118.232376
2262," 412 K St Bakersfield, CA 93304 ","1,232 sqft","$165,000",35.361435,-119.01731
2263," 7738 Radford Ave North Hollywood, CA 91605 ",820 sqft,"$499,000",34.211308,-118.39201
2264," 18620 Hatteras St #224 Tarzana, CA 91356 ",911 sqft,"$279,000",34.176994,-118.53882
2265," 831 Brevins Loop San Jose, CA 95125 ","2,654 sqft","$1,110,839",37.28131,-121.87394
2266," 9779 W Canyon Ter #3 San Diego, CA 92123 ","1,261 sqft","$579,900",32.80273,-117.11753
2267," 2131 Mozart St Los Angeles, CA 90031 ","3,106 sqft","$749,900",34.06969,-118.21573
2268," 1900 Verde St Bakersfield, CA 93304 ","1,600 sqft","$265,000",35.356213,-119.02359
2269," 715 W 41st St Los Angeles, CA 90037 ","2,102 sqft","$535,029",34.009895,-118.286354
2270," 148 W 42nd Pl Los Angeles, CA 90037 ","3,154 sqft","$674,500",34.00627,-118.27518
2271," 6912 W 85th Pl Los Angeles, CA 90045 ","1,702 sqft","$1,299,000",33.960125,-118.411705
2272," 8147 W 4th St Los Angeles, CA 90048 ","5,175 sqft","$4,625,000",34.070774,-118.36692
2273," 14500 Las Palmas Dr #69 Bakersfield, CA 93306 ","1,061 sqft","$135,000",35.410454,-118.84272
2274," 10787 Wilshire Blvd #1104 Los Angeles, CA 90024 ","1,459 sqft","$1,462,260",34.06042,-118.43924
2275," 1000 E Bishop St #L1 Santa Ana, CA 92701 ",870 sqft,"$250,000",33.73956,-117.85507
2276," 12401 Filmore St Sylmar, CA 91342 ","1,248 sqft","$95,000",34.28542,-118.40325
2277," 14 Westwind St Marina Del Rey, CA 90292 ","3,534 sqft","$3,195,000",33.96681,-118.45654
2278," 10982 Roebling Ave #541 Los Angeles, CA 90024 ",546 sqft,"$525,000",34.065067,-118.44925
2279," 4463 Philbrook Sq San Diego, CA 92130 ","4,327 sqft","$1,775,000",32.929546,-117.22446
2280," 1830 W Simpson Ave Fresno, CA 93705 ","2,478 sqft","$329,000",36.778515,-119.83283
2281," Plan 1 in Z at Millenia by Shea Homes-Family Chula Vista, CA 91915 ","1,288 sqft","$403,000+",32.61409,-116.9619
2282," 2927 Madera Ave Oakland, CA 94619 ","1,248 sqft","$550,000",37.7784,-122.19317
2283," 414 40th St #204 Oakland, CA 94609 ","1,002 sqft","$699,000",37.82872,-122.25999
2284," 1166 Corsica Dr Pacific Palisades, CA 90272 ","8,465 sqft","$13,927,500",34.049603,-118.50412
2285," 8338 W Standard Pl Sunland, CA 91040 ","3,227 sqft","$1,099,000",34.2612,-118.3253
2286," 20645 Roscoe Blvd #C Winnetka, CA 91306 ","1,478 sqft","$445,000",34.220406,-118.583
2287," 1397 Happy Valley Ave San Jose, CA 95129 ","2,576 sqft","$1,849,998",37.29858,-121.99561
2288," 5343 Ligurian Dr San Jose, CA 95138 ","3,112 sqft","$1,998,000",37.283466,-121.76655
2289," 1897 Daniel Maloney Dr San Jose, CA 95121 ",993 sqft,"$739,000",37.306725,-121.80483
2290," 33 Abeto Irvine, CA 92620 ","2,400 sqft","$1,049,500",33.721596,-117.765526
2291," 3557 Cherokee Ave San Diego, CA 92104 ","1,088 sqft","$629,900",32.743767,-117.11412
2292," 3678-3680 16th St San Francisco, CA 94114 ","2,648 sqft","$1,350,000",37.764404,-122.434814
2293," 945 N Oxford Ave Los Angeles, CA 90029 ","26,763 sqft","$10,350,000",34.087296,-118.307785
2294," 9002 Collett Ave North Hills, CA 91343 ","1,678 sqft","$618,500",34.233833,-118.48385
2295," 4119 Lark St San Diego, CA 92103 ","2,186 sqft","$1,500,000",32.7521,-117.17566
2296," 488 E Ocean Blvd #P7 Long Beach, CA 90802 ","1,647 sqft","$735,000",33.766228,-118.18756
2297," 5281 W Buckingham Way Fresno, CA 93722 ","1,585 sqft","$245,000",36.792294,-119.885704
2298," 1530 W 52nd St Los Angeles, CA 90062 ","1,616 sqft","$670,000",33.994804,-118.30351
2299," 4003 Whittle Ave Oakland, CA 94602 ","1,328 sqft","$998,000",37.8057,-122.20966
2300," 1008 Myra Ave Los Angeles, CA 90029 ",930 sqft,"$4,500,000",34.089912,-118.28394
2301," 7567 Montien Rd San Diego, CA 92127 ","7,025 sqft","$3,250,000",33.00236,-117.16623
2302," 6944 Camino Amero San Diego, CA 92111 ","1,551 sqft","$610,000",32.772194,-117.16888
2303," 2020 Kauai Dr Modesto, CA 95355 ","1,248 sqft","$89,900",37.692684,-120.96112
2304," 665 S Kinney Way Anaheim, CA 92805 ","1,401 sqft","$513,990",33.82972,-117.90565
2305," 521 S Lyon St #56 Santa Ana, CA 92701 ","1,080 sqft","$299,000",33.740677,-117.84415
2306," Residence 4 Plan in Barrington Place South by Frontier Communities Jurupa Valley, CA 91752 ","2,277 sqft","$541,396+",34.00501,-117.53784
2307," 3909 Camden Ave San Jose, CA 95124 ","1,932 sqft","$1,220,000",37.259697,-121.91806
2308," 969 Hilgard Ave #1210 Los Angeles, CA 90024 ","1,529 sqft","$985,000",34.06222,-118.4419
2309," 2611 Vineyard Ave Los Angeles, CA 90016 ","2,888 sqft","$985,000",34.032112,-118.34396
2310," 4601 Sunnyside Dr Riverside, CA 92506 ","1,633 sqft","$420,000",33.954643,-117.40331
2311," 197 Carmine Irvine, CA 92618 ","2,352 sqft","$1,099,888",33.679924,-117.73596
2312," Luna Plan in Meridian at Altair by Toll Brothers Irvine, CA 92618 ","4,556 sqft","$1,959,995+",33.68357,-117.70928
2313," 221 S Avenue 55 Los Angeles, CA 90042 ","1,256 sqft","$770,000",34.105556,-118.19417
2314," 2665 Boca Raton St Del Mar, CA 92014 ","3,050 sqft","$1,495,000",32.942142,-117.24661
2315," 5232 Mount Alifan Dr San Diego, CA 92111 ","1,766 sqft","$569,000",32.81734,-117.18367
2316," 4390 Latona Ave Los Angeles, CA 90031 ","1,025 sqft","$849,000",34.091316,-118.19891
2317," 42629 Saratoga Park St Fremont, CA 94538 ","1,767 sqft","$1,248,888",37.517887,-121.96968
2318," 225 50th St #6 San Diego, CA 92102 ",756 sqft,"$259,900",32.705544,-117.08618
2319," 21 Gramercy #414 Irvine, CA 92612 ","1,552 sqft","$648,000",33.67469,-117.84787
2320," 7773 Road To Zanzibar San Diego, CA 92127 ","5,888 sqft","$3,999,999",33.02306,-117.15968
2321," 5412 Lenox Dr San Diego, CA 92114 ","1,072 sqft","$465,000",32.718063,-117.079605
2322," 5131 E Floradora Ave Fresno, CA 93727 ","1,104 sqft","$200,000",36.76107,-119.7213
2323," 3829 Enrichment Ter #1003-B28 Fremont, CA 94538 ","1,780 sqft","$1,048,880",37.499153,-121.97793
2324," 3711 Cowley Way San Diego, CA 92117 ","1,215 sqft","$919,000",32.807533,-117.19549
2325," 260 Lorraine Blvd Los Angeles, CA 90004 ","4,067 sqft","$4,100,000",34.069557,-118.31944
2326," 3020 Fenelon St San Diego, CA 92106 ","2,314 sqft","$1,250,000",32.72545,-117.2292
2327," 6772 Curtis Ave Long Beach, CA 90805 ",868 sqft,"$480,000",33.877842,-118.1586
2328," 3340 Del Sol Blvd #87 San Diego, CA 92154 ","1,344 sqft","$79,900",32.575195,-117.06153
2329," 4962 Horse Chestnut St Mira Loma, CA 91752 ","3,134 sqft","$580,000",33.99767,-117.540955
2330," 3244 W Canyon Ave San Diego, CA 92123 ","2,356 sqft","$874,900",32.8024,-117.121025
2331," 3818 Lorado Way View Park, CA 90043 ","1,425 sqft","$800,000",33.995586,-118.34122
2332," 1826 70th Ave Oakland, CA 94621 ",900 sqft,"$325,000",37.763268,-122.18467
2333," 50 Admiralty Cross Coronado, CA 92118 ","4,239 sqft","$3,150,000",32.62893,-117.13524
2334," 5083 Seachase St San Diego, CA 92130 ","3,656 sqft","$1,699,000",32.958748,-117.20694
2335," 164 Follyhatch Irvine, CA 92618 ","2,375 sqft","$875,000",33.69029,-117.73661
2336," 3814 Magee Ave Oakland, CA 94619 ","1,297 sqft","$550,000",37.794586,-122.1969
2337," 4652 Geary Blvd San Francisco, CA 94118 ","5,850 sqft","$2,750,000",37.78105,-122.469475
2338," 4029 Carmel View Rd #149 San Diego, CA 92130 ","1,071 sqft","$499,990",32.94421,-117.2326
2339," 255 Salinas Dr #151 Chula Vista, CA 91914 ","1,244 sqft","$410,000",32.66926,-116.98198
2340," 5455 Dairy Ave Long Beach, CA 90805 ",640 sqft,"$400,000",33.855343,-118.19448
2341," 2238 W 30th St Los Angeles, CA 90018 ","2,096 sqft","$649,999",34.027122,-118.31639
2342," 8957 Kennedy St Riverside, CA 92509 ","1,594 sqft","$459,500",33.9694,-117.47884
2343," 4397 Swift Ave San Diego, CA 92104 ","2,150 sqft","$1,100,000",32.75702,-117.118774
2344," Residence 5 Plan in DEL SUR : Skye by Lennar San Diego, CA 92127 ","2,315 sqft","$826,900+",33.0196,-117.128
2345," 1933 Harris Ave San Jose, CA 95124 ","2,262 sqft","$1,598,000",37.277546,-121.92748
2346," Residence 3 Plan in Central Park West : Hudson by Lennar Irvine, CA 92612 ","1,072 sqft","$649,990+",33.6748,-117.849
2347," 1727 Lyon St San Francisco, CA 94115 ","1,708 sqft","$1,895,000",37.78683,-122.445656
2348," 991 Wren Dr San Jose, CA 95125 ","3,655 sqft","$1,899,000",37.286022,-121.88213
2349," 17608 Osborne St Northridge, CA 91325 ","3,200 sqft","$1,170,000",34.233353,-118.517975
2350," 1327 E Park St Stockton, CA 95205 ",835 sqft,"$198,000",37.962643,-121.27551
2351," 306 Oleander Dr San Jose, CA 95123 ","1,378 sqft","$789,000",37.240242,-121.80442
2352," 5011 Dumont Pl Woodland Hills, CA 91364 ","3,503 sqft","$1,500,000",34.16114,-118.58257
2353," 132 W Cliffwood Ave Anaheim, CA 92802 ","1,210 sqft","$569,000",33.79413,-117.90782
2354," 1262 E La Palma Ave #C Anaheim, CA 92805 ","1,277 sqft","$449,900",33.84686,-117.90258
2355," 2709 Vallecito Pl Oakland, CA 94606 ","1,068 sqft","$480,000",37.797318,-122.23341
2356," 12611 Schooner Beach Dr Bakersfield, CA 93311 ","2,558 sqft","$358,000",35.340324,-119.142914
2357," 7077 Cowles Mountain Blvd San Diego, CA 92119 ","2,295 sqft","$600,000",32.810818,-117.01839
2358," 1103 Oasis Ave Chula Vista, CA 91911 ","1,960 sqft","$579,900",32.622246,-117.038025
2359," 3036 Shipway Ave Long Beach, CA 90808 ","1,245 sqft","$949,000",33.811745,-118.093636
2360," 2626 E Carson St Carson, CA 90810 ","1,987 sqft","$600,000",33.83144,-118.22045
2361," 221 E Oneida St Chula Vista, CA 91911 ","2,900 sqft","$899,500",32.61483,-117.046394
2362," 7747 Irvine Ave North Hollywood, CA 91605 ","1,710 sqft","$749,000",34.211678,-118.38646
2363," 4114 Van Gogh Ct Stockton, CA 95206 ","2,602 sqft","$379,900",37.90642,-121.313835
2364," 1635 Elderberry Way San Jose, CA 95125 ","2,010 sqft","$1,085,000",37.29172,-121.91061
2365," 26 Maywood Irvine, CA 92602 ","3,029 sqft","$1,398,880",33.730774,-117.763016
2366," 23720 Welby Way West Hills, CA 91307 ","1,945 sqft","$779,900",34.19212,-118.643555
2367," 606 Colorado Cir #A Carson, CA 90745 ","1,388 sqft","$579,900",33.830708,-118.26541
2368," 3461 Loadstone Dr Sherman Oaks, CA 91403 ","3,450 sqft","$1,750,000",34.134136,-118.46177
2369," 2973-2975 Jackson St San Francisco, CA 94115 ","7,475 sqft","$9,700,000",37.791004,-122.443924
2370," 3127 Park Blvd Oakland, CA 94610 ","1,876 sqft","$875,000",37.803383,-122.23679
2371," 7132 Wood Rd Riverside, CA 92506 ","2,730 sqft","$529,000",33.921223,-117.33098
2372," 3929 Montclair St Los Angeles, CA 90018 ","1,788 sqft","$1,010,000",34.030087,-118.32912
2373," 1477 E Bach St Carson, CA 90745 ","1,790 sqft","$340,000",33.827297,-118.24635
2374," 5909 Fayette St Los Angeles, CA 90042 ","1,158 sqft","$750,000",34.11956,-118.19
2375," 2211 San Ysidro Dr Beverly Hills, CA 90210 ","3,162 sqft","$2,450,000",34.11131,-118.42489
2376," 12308 Allin St Los Angeles, CA 90230 ","1,283 sqft","$1,200,000",33.98894,-118.416374
2377," 629 Traction Ave #105 Los Angeles, CA 90013 ","1,280 sqft","$899,000",34.04653,-118.23657
2378," 2310 E Omaha Ave Fresno, CA 93720 ","1,864 sqft","$339,000",36.855606,-119.74158
2379," 6 Goldenbush St #34 Irvine, CA 92604 ","1,464 sqft","$688,000",33.696434,-117.791405
2380," 7301 Lennox Ave #E5 Van Nuys, CA 91405 ","1,161 sqft","$285,000",34.20317,-118.44672
2381," 2340 Riverside Dr Los Angeles, CA 90039 ","1,100 sqft","$649,000",34.104275,-118.2538
2382," 94 Swift Irvine, CA 92618 ","3,327 sqft","$1,799,990",33.681587,-117.71364
2383," 631 S Kenmore Ave #104 Los Angeles, CA 90005 ","1,283 sqft","$599,900",34.06245,-118.29702
2384," 3333 Whittier Blvd #3 Los Angeles, CA 90023 ","2,537 sqft","$740,000",34.02829,-118.20174
2385," 1706 S Sycamore Ave Los Angeles, CA 90019 ","1,210 sqft","$899,999",34.043877,-118.34932
2386," 8151 Hemingway Ave San Diego, CA 92120 ","3,254 sqft","$999,000",32.811733,-117.05386
2387," 17217 Turf Club Dr San Diego, CA 92127 ","3,102 sqft","$1,449,000",33.035347,-117.15624
2388," 2 Fallon Pl #15 San Francisco, CA 94133 ","2,168 sqft","$2,295,000",37.797783,-122.41303
2389," 3803 Centraloma Dr San Diego, CA 92107 ","1,067 sqft","$825,000",32.737717,-117.23108
2390," 22938 Hatteras St Woodland Hills, CA 91367 ","6,983 sqft","$2,350,000",34.175385,-118.626686
2391," 436 Redlands St Playa Del Rey, CA 90293 ","1,402 sqft","$1,275,000",33.954155,-118.441765
2392," 8120 Canby Ave #1 Reseda, CA 91335 ","1,717 sqft","$449,999",34.2183,-118.53452
2393," 15845 Wyandotte St Van Nuys, CA 91406 ","1,912 sqft","$498,703",34.20311,-118.478516
2394," 8532 Columbus Ave #18 North Hills, CA 91343 ","1,526 sqft","$325,000",34.225563,-118.464874
2395," 3756 Sawtelle Blvd Los Angeles, CA 90066 ",760 sqft,"$839,938",34.012306,-118.42006
2396," 516 W 106th St Los Angeles, CA 90044 ","1,366 sqft","$515,000",33.939682,-118.28331
2397," 4437 Clybourn Ave North Hollywood, CA 91602 ","4,100 sqft","$3,200,000",34.151447,-118.34924
2398," 317 Mill Pond Dr San Jose, CA 95125 ","1,590 sqft","$359,000",37.29183,-121.866394
2399," 5670 W Olympic Blvd #B01 Los Angeles, CA 90036 ","1,037 sqft","$660,000",34.05706,-118.35335
2400," 715 N Lacy St #C Santa Ana, CA 92701 ",390 sqft,"$234,900",33.75151,-117.86136
2401," 306 Bronze Irvine, CA 92618 ","2,313 sqft","$968,000",33.691475,-117.74302
2402," 10030 Scripps Vista Way #60 San Diego, CA 92131 ","1,352 sqft","$560,000",32.925175,-117.1137
2403," 6064 Riverbank Cir Stockton, CA 95219 ","3,539 sqft","$659,000",37.99415,-121.36776
2404," 5715 Noble Ave Van Nuys, CA 91411 ","2,214 sqft","$850,000",34.17435,-118.46213
2405," 490 Auburn Way #17 San Jose, CA 95129 ","1,099 sqft","$554,888",37.318607,-121.98152
2406," 4082 Belvedere St Irvine, CA 92604 ","1,500 sqft","$869,000",33.702827,-117.78756
2407," 3749 Kingsley St San Diego, CA 92106 ","1,087 sqft","$691,031",32.74921,-117.22165
2408," 3586 Millet Ct San Jose, CA 95127 ","1,971 sqft","$985,000",37.363914,-121.80194
2409," 1620 Campbell Ave San Jose, CA 95125 ","3,400 sqft","$2,849,999",37.28695,-121.91442
2410," 435-437 Cabrillo St San Francisco, CA 94118 ","4,329 sqft","$3,690,000",37.77526,-122.46323
2411," 1634 Cunningham Ave San Jose, CA 95122 ","1,359 sqft","$770,000",37.326904,-121.83336
2412," 5827 Murietta Ave Van Nuys, CA 91401 ","2,112 sqft","$1,059,000",34.176575,-118.439095
2413," 700 E Ocean Blvd #3005 Long Beach, CA 90802 ","1,080 sqft","$929,000",33.76574,-118.1842
2414," Hampshire Plan in Highgate Shires at Seven Oaks by Castle & Cooke Bakersfield, CA 93311 ","3,126 sqft","$498,990+",35.33691,-119.15156
2415," 1665 Mandeville Canyon Rd Los Angeles, CA 90049 ","3,437 sqft","$7,999,000",34.063416,-118.49403
2416," 6729 Skyview Dr Oakland, CA 94605 ","3,161 sqft","$1,299,500",37.77813,-122.16095
2417," 1912 Vista Dr Modesto, CA 95355 ","1,506 sqft","$340,000",37.65486,-120.96319
2418," 3612 McReynolds Ave Modesto, CA 95357 ","2,907 sqft","$1,095,000",37.69128,-120.94319
2419," 165 Acacia Way #4 Coronado, CA 92118 ","3,359 sqft","$2,699,000",32.6909,-117.19022
2420," 2801 S Fairview St #B Santa Ana, CA 92704 ",798 sqft,"$339,000",33.708042,-117.90714
2421," 3130 Mendoza Way Riverside, CA 92504 ","1,749 sqft","$475,000",33.93615,-117.395424
2422," 310 S Argyle Ave #108 Fresno, CA 93727 ","1,150 sqft","$124,900",36.740475,-119.693794
2423," 5847 Elba Pl Woodland Hills, CA 91367 ","2,436 sqft","$1,319,990",34.177258,-118.65119
2424," 671 Boynton Ave San Jose, CA 95117 ","1,187 sqft","$850,000",37.31484,-121.96635
2425," 1815 W Santa Ana Ave Fresno, CA 93705 ","1,384 sqft","$189,950",36.803402,-119.83311
2426," 1703 La Playa Ave #A San Diego, CA 92109 ","1,282 sqft","$789,000",32.789043,-117.23535
2427," 3850 S Victoria Ave View Park, CA 90008 ","1,993 sqft","$1,199,000",34.015774,-118.33636
2428," 1500 Held Dr #41 Modesto, CA 95355 ","1,152 sqft","$69,000",37.664886,-120.91314
2429," 710 E 22nd St #303 Oakland, CA 94606 ",886 sqft,"$459,000",37.79958,-122.24432
2430," 3939 E Allin St #208 Long Beach, CA 90803 ",685 sqft,"$409,500",33.75934,-118.14749
2431," 2509 Ardath Rd La Jolla, CA 92037 ","3,920 sqft","$2,700,000",32.848698,-117.24943
2432," 1155 N La Cienega Blvd #106 West Hollywood, CA 90069 ","1,130 sqft","$925,000",34.09213,-118.37671
2433," 7120 Shoreline Dr #2306 San Diego, CA 92122 ",597 sqft,"$369,000",32.863552,-117.20042
2434," 991 S 9th St San Jose, CA 95112 ","1,246 sqft","$879,000",37.325264,-121.87144
2435," 2009 Buchanan St San Francisco, CA 94115 ","4,765 sqft","$4,900,000",37.788757,-122.43074
2436," 285 W 6th St #401 San Pedro, CA 90731 ","1,080 sqft","$449,999",33.738308,-118.283005
2437," 2068 W 29th St Los Angeles, CA 90018 ","1,450 sqft","$725,000",34.02899,-118.31098
2438," 11969 Gerald Ave Granada Hills, CA 91344 ","1,731 sqft","$725,000",34.28817,-118.49283
2439," 17 Almond Tree Ln Irvine, CA 92612 ","2,708 sqft","$1,089,000",33.664917,-117.81138
2440," 9025 Willis Ave #164 Panorama City, CA 91402 ","1,554 sqft","$399,950",34.233818,-118.455414
2441," 6058 Paso Los Cerritos San Jose, CA 95120 ","2,350 sqft","$1,398,000",37.224163,-121.88134
2442," 1612-1618 E Appleton St Long Beach, CA 90802 ","3,180 sqft","$1,175,000",33.76833,-118.17217
2443," 10728 Portobelo Dr San Diego, CA 92124 ","1,556 sqft","$599,000",32.839813,-117.094894
2444," 1223 E Helmick St Carson, CA 90746 ","2,183 sqft","$590,873",33.85186,-118.249954
2445," 8424 N Fusion Way Northridge, CA 91324 ","1,779 sqft","$660,906",34.22318,-118.53547
2446," 11090 Via San Marco San Diego, CA 92129 ","1,170 sqft","$425,000",32.967983,-117.094955
2447," 2929 Waverly Dr #317 Los Angeles, CA 90039 ",880 sqft,"$555,000",34.110363,-118.26615
2448," 1929 E Via Fiore Ave Fresno, CA 93730 ","3,104 sqft","$700,000",36.906937,-119.74805
2449," 2524 E Terrace St #A-D Anaheim, CA 92806 ","4,221 sqft","$1,249,888",33.852917,-117.88153
2450," 2845 E Hatch Rd #60 Modesto, CA 95351 ","1,440 sqft","$72,000",37.61117,-120.94219
2451," 713 Elder Ave Chula Vista, CA 91910 ","1,656 sqft","$559,000",32.62495,-117.08137
2452," 4780 Uvas St San Diego, CA 92102 ","2,145 sqft","$595,000",32.710094,-117.09195
2453," 67 Ray Irvine, CA 92618 ","3,084 sqft","$1,614,567",33.6771,-117.7104
2454," 1932 Avenida Echeveria #3 Chula Vista, CA 91913 ","1,681 sqft","$580,158",32.616875,-116.99702
2455," Residence Three Plan in Dorado by Pulte Homes Long Beach, CA 90808 ","2,901 sqft","$1,044,990+",33.82311,-118.07303
2456," 877 Francisco St #508 Los Angeles, CA 90017 ",852 sqft,"$886,000",34.04752,-118.26398
2457," 6555 Mount Ada Rd #112 San Diego, CA 92111 ",866 sqft,"$315,000",32.81909,-117.17347
2458," 11262 Warmington St Riverside, CA 92503 ","3,566 sqft","$799,900",33.88306,-117.46488
